video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
H9nKSRtcxiY,"['Turkey', 'Fowl', 'Gobble']",Animal,0.61360246,Turkey,0.4907899,"Livestock, farm animals, working animals",0.45848235,Fowl,0.45836085,Gobble,0.44725984
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
4jDqaqqvLVQ,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Speech,0.17555954,Animal,0.11318686,"Livestock, farm animals, working animals",0.09980239,"Outside, rural or natural",0.08042517,Fowl,0.06062116
4jDqaqqvLVQ,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Speech,0.17555954,Animal,0.11318686,"Livestock, farm animals, working animals",0.09980239,"Outside, rural or natural",0.08042517,Fowl,0.06062116
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
l7wdJtEJrRc,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5949131,Wild animals,0.3088749,Bird,0.30703846,Fowl,0.26115054,"Livestock, farm animals, working animals",0.24590056
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
SYEmTschjRg,"['Turkey', 'Fowl', 'Gobble']",Music,0.59991467,Speech,0.08535732,Rapping,0.028729474,Turkey,0.023420462,Hip hop music,0.020181643
YGj2ZPZ5cew,"['Turkey', 'Fowl', 'Gobble']",Animal,0.51497054,"Livestock, farm animals, working animals",0.30243045,Fowl,0.29394346,Turkey,0.22120392,Gobble,0.19998673
LiXfod3qOQw,"['Turkey', 'Fowl', 'Gobble']",Fowl,0.71313536,"Livestock, farm animals, working animals",0.70230556,Animal,0.67751807,Turkey,0.63926566,Gobble,0.61418164
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
80Lqw4-iQXI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29526755,"Livestock, farm animals, working animals",0.2117734,Fowl,0.20946853,Speech,0.17147547,Turkey,0.101482175
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
sK4PNV9RcR8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.4952361,Turkey,0.21602854,Fowl,0.20820327,"Livestock, farm animals, working animals",0.20698185,Animal,0.20674029
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
emARK6c6Snk,"['Turkey', 'Fowl', 'Gobble']",Animal,0.703116,Turkey,0.583077,"Livestock, farm animals, working animals",0.52558976,Gobble,0.5236033,Fowl,0.52042884
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
7JqR7JlgRlE,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.540055,Fowl,0.3279211,"Livestock, farm animals, working animals",0.31298572,Turkey,0.31203967,Gobble,0.2834581
vw_q2SV_YOY,"['Turkey', 'Fowl', 'Gobble']","Outside, rural or natural",0.2400858,Animal,0.20065263,"Livestock, farm animals, working animals",0.11187847,"Walk, footsteps",0.1044392,Fowl,0.06304203
Au8g9kAlrLQ,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.79428834,Percussion,0.19825521,Drum,0.13893642,Musical instrument,0.13363291,Drum kit,0.086825326
FJmnucB-Wik,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.2763217,Animal,0.23197205,"Livestock, farm animals, working animals",0.18883169,Fowl,0.18118225,Turkey,0.15085116
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
WdGkP2ID5S4,"['Turkey', 'Fowl', 'Gobble']",Speech,0.38823694,Animal,0.26055515,"Livestock, farm animals, working animals",0.12785147,Wild animals,0.11328417,Fowl,0.10801075
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
6QvSd79Ocw8,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.35677272,Turkey,0.16440555,"Livestock, farm animals, working animals",0.13944884,Wild animals,0.13299388,"Outside, rural or natural",0.13244453
00z0M1DJyAw,"['Turkey', 'Fowl', 'Gobble']",Animal,0.7711413,Wild animals,0.42196092,Bird,0.38617265,"Livestock, farm animals, working animals",0.25569123,Fowl,0.24224102
80Lqw4-iQXI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29526755,"Livestock, farm animals, working animals",0.2117734,Fowl,0.20946853,Speech,0.17147547,Turkey,0.101482175
cxkCPSXyT-Y,"['Turkey', 'Fowl', 'Gobble']",Speech,0.44564277,Animal,0.31007946,Wild animals,0.1424584,Bird,0.119919255,"Livestock, farm animals, working animals",0.112705424
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
m66t_j137lw,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.59363574,Animal,0.17827883,"Domestic animals, pets",0.11937704,Dog,0.1087213,Whimper (dog),0.03954607
UBw5ujeODmE,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.27135476,"Livestock, farm animals, working animals",0.15579352,Fowl,0.14263482,Snake,0.13581653,Turkey,0.10967114
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
g_p6sqfaXHM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.5853671,"Livestock, farm animals, working animals",0.32374018,Fowl,0.3189438,Turkey,0.2132254,Gobble,0.17885141
Ind-moQb3tc,"['Turkey', 'Fowl', 'Gobble']",Animal,0.29917118,Turkey,0.20149556,"Livestock, farm animals, working animals",0.16173503,Explosion,0.15556328,Fowl,0.15408225
WdGkP2ID5S4,"['Turkey', 'Fowl', 'Gobble']",Speech,0.38823694,Animal,0.26055515,"Livestock, farm animals, working animals",0.12785147,Wild animals,0.11328417,Fowl,0.10801075
LIluVun_dJk,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble', 'Livestock, farm animals, working animals']",Animal,0.75185823,Bird,0.35848874,Wild animals,0.3544173,"Livestock, farm animals, working animals",0.33427694,Fowl,0.2724977
NxP9CfxfJxg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Animal,0.40417162,Bird,0.28218466,Wild animals,0.2702934,"Bird vocalization, bird call, bird song",0.23718075,Environmental noise,0.17038216
xfGXhVboW9U,"['Turkey', 'Fowl', 'Gobble']",Animal,0.50127864,"Livestock, farm animals, working animals",0.3725244,Fowl,0.34768367,Turkey,0.23665985,Gobble,0.20680216
AMxnCzC33lo,"['Turkey', 'Fowl', 'Gobble']",Animal,0.5625696,"Livestock, farm animals, working animals",0.4049273,Fowl,0.38120395,Turkey,0.3243196,Gobble,0.2960553
l9yKYfvWMB4,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.74488544,Fowl,0.42528552,Duck,0.42369825,"Livestock, farm animals, working animals",0.40478477,Goose,0.32212234
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
Pz8w3ZDCD3w,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.7489463,"Livestock, farm animals, working animals",0.065956816,Turkey,0.065832086,Fowl,0.062422913,Gobble,0.0607013
J-xh_0p3m0s,"['Turkey', 'Fowl', 'Gobble']",Animal,0.3463375,"Livestock, farm animals, working animals",0.32456866,Fowl,0.32175675,Turkey,0.32129574,Gobble,0.27126962
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
H3XoJGQoMJI,"['Turkey', 'Fowl', 'Gobble']",Animal,0.24509172,"Domestic animals, pets",0.12700814,Speech,0.11199796,"Livestock, farm animals, working animals",0.11012012,Dog,0.10860483
ehxbLaJSGMM,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Chirp, tweet', 'Gobble']",Speech,0.3240098,Animal,0.22866468,"Livestock, farm animals, working animals",0.1758347,Fowl,0.17224301,Turkey,0.116445206
I1NE3H6soBU,"['Turkey', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Gobble', 'Chicken, rooster']",Animal,0.69017637,"Livestock, farm animals, working animals",0.5632117,Fowl,0.52118737,"Chicken, rooster",0.35571724,Cluck,0.19784686
1dH-lZ8TNLU,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.87130666,Turkey,0.7604663,"Livestock, farm animals, working animals",0.73462015,Fowl,0.7236674,Gobble,0.6949651
DPcGzqHoo7Y,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Music,0.6270505,Animal,0.0644782,Turkey,0.053055465,Gobble,0.04634116,Fowl,0.04438916
7JqR7JlgRlE,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.540055,Fowl,0.3279211,"Livestock, farm animals, working animals",0.31298572,Turkey,0.31203967,Gobble,0.2834581
MMUQckEa_ME,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']","Livestock, farm animals, working animals",0.38116962,Animal,0.37183493,Fowl,0.33439636,Goose,0.19635293,Duck,0.19467595
nVpU4g6jWu8,"['Turkey', 'Fowl', 'Gobble']",Speech,0.27765185,Laughter,0.17889585,"Inside, small room",0.06433861,Giggle,0.061739527,Snicker,0.049389195
yGBSo4TDeTg,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Animal,0.2633865,Speech,0.24975026,Fowl,0.1610524,"Livestock, farm animals, working animals",0.15992269,Turkey,0.15728527
VfD2zft-E-M,"['Bird', 'Turkey', 'Bird vocalization, bird call, bird song', 'Fowl', 'Gobble']",Speech,0.3512345,Fowl,0.34034184,Turkey,0.32064417,"Livestock, farm animals, working animals",0.31239927,Gobble,0.30064294
MRnpKEhDQNE,"['Wild animals', 'Howl', 'Animal']",Siren,0.21447906,Alarm,0.19235688,Singing bowl,0.15405473,Music,0.13447702,Civil defense siren,0.102581166
ApTrr6XbK5o,"['Wild animals', 'Speech', 'Traffic noise, roadway noise', 'Animal']",Vehicle,0.2542591,Speech,0.23227915,Car,0.13635889,Motor vehicle (road),0.12500075,"Outside, urban or manmade",0.044767845
DCrct29xGEY,"['Wild animals', 'Canidae, dogs, wolves', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.64455146,"Roaring cats (lions, tigers)",0.6107833,Wild animals,0.5509799,Roar,0.5004009,Vehicle,0.10623165
chtdRCrZKuw,"['Wild animals', 'Music', 'Speech', 'Animal']",Music,0.3584501,Flute,0.19638017,"Wind instrument, woodwind instrument",0.15443917,Speech,0.07787383,Musical instrument,0.07118273
HiM0cqYAV7Q,"['Wild animals', 'Roar', 'Squeal', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.8106017,Roar,0.7881065,Animal,0.7305295,Wild animals,0.6782944,Vehicle,0.08062522
U81BlyV26gw,"['Wild animals', 'Roar', 'Grunt', 'Animal']",Animal,0.53228784,"Livestock, farm animals, working animals",0.27574688,"Cattle, bovinae",0.26075748,Moo,0.26012376,"Roaring cats (lions, tigers)",0.1921652
BT2JPFpMrzM,"['Wild animals', 'Animal']",Vehicle,0.4343164,Silence,0.25166816,Motorcycle,0.18232717,Motor vehicle (road),0.16158438,"Boat, Water vehicle",0.038592596
DMd59Xw7fqM,"['Wild animals', 'Music', 'Music for children', 'Speech']",Music,0.6981002,Speech,0.46304074,"Outside, rural or natural",0.011198431,Mallet percussion,0.0073429085,Glockenspiel,0.0061672693
RT234P5SzJo,"['Wild animals', 'Walk, footsteps', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.26064274,"Outside, rural or natural",0.24283645,"Livestock, farm animals, working animals",0.11965277,Fowl,0.088212326,Wild animals,0.08486104
BQVXzH6YK8g,"['Wild animals', 'Truck', 'Vehicle', 'Speech', 'Traffic noise, roadway noise', 'Animal']",Speech,0.2952668,Vehicle,0.11994611,"Vehicle horn, car horn, honking",0.07205157,Motor vehicle (road),0.05850642,"Outside, urban or manmade",0.05374719
DCrct29xGEY,"['Wild animals', 'Canidae, dogs, wolves', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.64455146,"Roaring cats (lions, tigers)",0.6107833,Wild animals,0.5509799,Roar,0.5004009,Vehicle,0.10623165
RT234P5SzJo,"['Wild animals', 'Walk, footsteps', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.26064274,"Outside, rural or natural",0.24283645,"Livestock, farm animals, working animals",0.11965277,Fowl,0.088212326,Wild animals,0.08486104
u1ru8jm2iDY,"['Wild animals', 'Music', 'Animal']","Outside, rural or natural",0.24005619,Music,0.21949649,Animal,0.074413195,"Walk, footsteps",0.059255708,"Livestock, farm animals, working animals",0.03783518
BT2JPFpMrzM,"['Wild animals', 'Animal']",Vehicle,0.4343164,Silence,0.25166816,Motorcycle,0.18232717,Motor vehicle (road),0.16158438,"Boat, Water vehicle",0.038592596
AjmZCg_sYc8,"['Wild animals', 'Squeal', 'Dog', 'Animal']",Animal,0.23890409,Turkey,0.17464149,Gobble,0.15537673,Dog,0.14449005,"Livestock, farm animals, working animals",0.12153976
BT2JPFpMrzM,"['Wild animals', 'Animal']",Vehicle,0.4343164,Silence,0.25166816,Motorcycle,0.18232717,Motor vehicle (road),0.16158438,"Boat, Water vehicle",0.038592596
Ofjsr-iU7Vo,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.4927551,Animal,0.44557104,Roar,0.43346792,Wild animals,0.37456638,Silence,0.120201156
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
g5FVJveyyVM,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.94523066,Roar,0.9260225,Animal,0.8591692,Wild animals,0.84441054,Sound effect,0.027380493
ifGuIUPl1hE,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.60638225,Roar,0.6018928,Wild animals,0.51302385,Animal,0.48540893,Sound effect,0.08262499
zlH9KxAhP5Q,"['Wild animals', 'Growling', 'Animal', 'Outside, rural or natural']",Animal,0.5220516,"Roaring cats (lions, tigers)",0.3808383,Roar,0.3379462,Silence,0.20046172,Wild animals,0.1442344
u1ru8jm2iDY,"['Wild animals', 'Music', 'Animal']","Outside, rural or natural",0.24005619,Music,0.21949649,Animal,0.074413195,"Walk, footsteps",0.059255708,"Livestock, farm animals, working animals",0.03783518
Onbb3eEOuGQ,"['Wild animals', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.40366292,Wild animals,0.20952909,"Roaring cats (lions, tigers)",0.14644371,"Outside, rural or natural",0.10066064,Roar,0.077957064
UH5QXF-BoHI,"['Wild animals', 'Rumble', 'Speech', 'Animal']",Music,0.31514063,Speech,0.120757364,Keyboard (musical),0.05896019,"Roaring cats (lions, tigers)",0.057221018,Animal,0.05569922
AiTG6T9pTcM,"['Wild animals', 'Environmental noise', 'Speech', 'Animal']",Speech,0.41640124,"Outside, rural or natural",0.20993073,Animal,0.12863538,Wild animals,0.05856839,Environmental noise,0.046828434
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
P6FwrrIh4Ng,"['Wild animals', 'Speech', 'Animal']",Music,0.9379408,Keyboard (musical),0.052440025,New-age music,0.045415334,Singing bowl,0.044125643,Musical instrument,0.04142093
AKxm4V3OylU,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.74488133,"Roaring cats (lions, tigers)",0.65986985,Roar,0.60428905,Wild animals,0.6023935,"Domestic animals, pets",0.0935418
153xbn1k2H8,"['Wild animals', 'Animal']",Siren,0.25964645,Alarm,0.23865506,Emergency vehicle,0.11188469,"Domestic animals, pets",0.111553706,Dog,0.108705685
uJkw2pAMaBI,"['Wild animals', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Speech,0.30266434,Music,0.21625848,Animal,0.055583436,"Roaring cats (lions, tigers)",0.04496336,Wild animals,0.030356055
RT234P5SzJo,"['Wild animals', 'Walk, footsteps', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.26064274,"Outside, rural or natural",0.24283645,"Livestock, farm animals, working animals",0.11965277,Fowl,0.088212326,Wild animals,0.08486104
zlH9KxAhP5Q,"['Wild animals', 'Growling', 'Animal', 'Outside, rural or natural']",Animal,0.5220516,"Roaring cats (lions, tigers)",0.3808383,Roar,0.3379462,Silence,0.20046172,Wild animals,0.1442344
H1ynbvzW0js,"['Wild animals', 'Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.41036668,"Roaring cats (lions, tigers)",0.35573137,Roar,0.30595285,Wild animals,0.2913119,Speech,0.25129458
2L3tuvv5RRw,"['Wild animals', 'Music', 'Grunt', 'Roaring cats (lions, tigers)', 'Animal']",Music,0.15162309,Speech,0.13238266,Car,0.05483215,Motor vehicle (road),0.052006345,Vehicle,0.038900748
DMd59Xw7fqM,"['Wild animals', 'Music', 'Music for children', 'Speech']",Music,0.6981002,Speech,0.46304074,"Outside, rural or natural",0.011198431,Mallet percussion,0.0073429085,Glockenspiel,0.0061672693
yj38oWwE2vk,"['Wild animals', 'Squawk', 'Animal']",Animal,0.48205113,Wild animals,0.31522036,Bird,0.27325007,"Domestic animals, pets",0.22884269,Dog,0.14790347
Tv-vjKkhI1U,"['Wild animals', 'Speech', 'Animal']",Speech,0.32511312,Animal,0.11265528,"Outside, rural or natural",0.05482967,"Inside, small room",0.052702945,Dog,0.049943887
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
jo-MHev9r9E,"['Wild animals', 'Rumble', 'Animal']",Vehicle,0.43836537,Motor vehicle (road),0.21144564,Car,0.20922239,"Roaring cats (lions, tigers)",0.1508703,Animal,0.11068402
AjmZCg_sYc8,"['Wild animals', 'Squeal', 'Dog', 'Animal']",Animal,0.23890409,Turkey,0.17464149,Gobble,0.15537673,Dog,0.14449005,"Livestock, farm animals, working animals",0.12153976
EWa3Sn05r9s,"['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']","Roaring cats (lions, tigers)",0.9962304,Animal,0.99085027,Roar,0.99083024,Wild animals,0.9881457,Sound effect,0.0056870207
yj38oWwE2vk,"['Wild animals', 'Squawk', 'Animal']",Animal,0.48205113,Wild animals,0.31522036,Bird,0.27325007,"Domestic animals, pets",0.22884269,Dog,0.14790347
bx796zSg5gs,"['Wild animals', 'Animal']",Animal,0.43719578,Water,0.16176464,"Domestic animals, pets",0.15940632,Dog,0.15362199,Stream,0.11830127
Onbb3eEOuGQ,"['Wild animals', 'Roaring cats (lions, tigers)', 'Animal']",Animal,0.40366292,Wild animals,0.20952909,"Roaring cats (lions, tigers)",0.14644371,"Outside, rural or natural",0.10066064,Roar,0.077957064
yj38oWwE2vk,"['Wild animals', 'Squawk', 'Animal']",Animal,0.48205113,Wild animals,0.31522036,Bird,0.27325007,"Domestic animals, pets",0.22884269,Dog,0.14790347
DrRqkW2jkF0,"['Wild animals', 'Music', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",Speech,0.71561366,Silence,0.14587334,Music,0.03687037,Grunt,0.0260819,"Narration, monologue",0.015930517
